prompt_idx,layer,alpha_A,alpha_B,eps_A,eps_B,steer_layer,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,model,vecA_path,vecB_path,roleA,roleB
2,27,0.0,2.0,0.1,0.1,20,3.2657299041748047,0.1788686215877533,2.0462865829467773,0.05453430861234665,1.95307457447052,0.26018455624580383,1.8714481592178345,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,28,0.0,2.0,0.1,0.1,20,3.565068483352661,0.1649787276983261,2.092698812484741,0.028202896937727928,1.968362808227539,0.37785565853118896,2.002668857574463,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,29,0.0,2.0,0.1,0.1,20,3.9531710147857666,0.14325162768363953,2.154766321182251,0.0416349396109581,2.0795741081237793,0.45248571038246155,2.1352834701538086,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,30,0.0,2.0,0.1,0.1,20,4.541689872741699,0.1432550549507141,2.2275092601776123,0.033757973462343216,2.2044358253479004,0.6363141536712646,2.4007585048675537,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,31,0.0,2.0,0.1,0.1,20,6.208283424377441,-0.05155235156416893,1.699711561203003,-0.01410437561571598,1.8724021911621094,0.9860983490943909,2.9758048057556152,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,19,0.0,2.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,20,0.0,2.0,0.1,0.1,20,2.0011420249938965,0.20933982729911804,2.0009522438049316,0.20933982729911804,2.0009522438049316,0.22938096523284912,1.93508780002594,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,21,0.0,2.0,0.1,0.1,20,2.3107500076293945,0.19115763902664185,2.0765318870544434,0.15064267814159393,1.9868268966674805,0.2207844853401184,1.9298242330551147,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,22,0.0,2.0,0.1,0.1,20,2.539708375930786,0.1758890450000763,2.0700325965881348,0.08705282211303711,1.9899495840072632,0.22965273261070251,1.962681531906128,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,23,0.0,2.0,0.1,0.1,20,2.7574846744537354,0.16401219367980957,2.075687885284424,0.04377167671918869,1.9872937202453613,0.26303935050964355,1.8964741230010986,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
