prompt_idx,layer,steer_layer,alpha_A,alpha_B,eps_A,eps_B,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,cos_tA_tB,model,vecA_path,vecB_path
3,28,20,1.0,1.0,0.1,0.1,3.4037108421325684,1.2689112424850464,1.277604103088379,1.150383710861206,1.2188267707824707,1.262129783630371,1.7540165185928345,0.41727308403344915,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,29,20,1.0,1.0,0.1,0.1,3.6922309398651123,1.3182928562164307,1.3251779079437256,1.2732062339782715,1.2595199346542358,1.6328201293945312,2.052814483642578,0.46610304107128986,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,30,20,1.0,1.0,0.1,0.1,4.139804840087891,1.3266509771347046,1.4013952016830444,1.3774908781051636,1.376299262046814,1.744188904762268,2.2893917560577393,0.5556763477587122,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,31,20,1.0,1.0,0.1,0.1,7.235278606414795,0.7978541851043701,1.071406364440918,1.3588213920593262,1.121978998184204,3.778639793395996,5.029834270477295,0.6340854923827043,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,19,20,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,20,20,1.0,1.0,0.1,0.1,1.485575795173645,1.1029856204986572,1.1047210693359375,1.1029856204986572,1.1047210693359375,1.0580253601074219,1.066638469696045,0.09615676162405193,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,21,20,1.0,1.0,0.1,0.1,1.732572078704834,1.180346965789795,1.147231101989746,1.1176884174346924,1.1034173965454102,1.0825529098510742,1.0821080207824707,0.2000534057649162,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,22,20,1.0,1.0,0.1,0.1,1.8695844411849976,1.2070057392120361,1.1512845754623413,1.1607770919799805,1.1275078058242798,1.0800853967666626,1.066942572593689,0.21813548122410237,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,23,20,1.0,1.0,0.1,0.1,2.025886058807373,1.2444037199020386,1.165630578994751,1.2128558158874512,1.1660910844802856,1.1331496238708496,1.0846887826919556,0.2460895187694852,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,24,20,1.0,1.0,0.1,0.1,2.164257287979126,1.2564036846160889,1.1776015758514404,1.2296617031097412,1.1776776313781738,1.1367056369781494,1.0390188694000244,0.24354221273187446,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,25,20,1.0,1.0,0.1,0.1,2.310950517654419,1.300956130027771,1.1990981101989746,1.2958080768585205,1.1960593461990356,1.1966012716293335,1.107893466949463,0.28490063165989427,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,26,20,1.0,1.0,0.1,0.1,2.500156879425049,1.3456705808639526,1.2181861400604248,1.3578391075134277,1.2359609603881836,1.2879881858825684,1.1618791818618774,0.32154459824893666,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,27,20,1.0,1.0,0.1,0.1,2.648005247116089,1.3716657161712646,1.2198361158370972,1.417189121246338,1.2333595752716064,1.3088043928146362,1.153308391571045,0.352047541615516,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,28,20,1.0,1.0,0.1,0.1,2.8937363624572754,1.4204576015472412,1.2411448955535889,1.4772330522537231,1.2596981525421143,1.372139811515808,1.2435857057571411,0.386922793021568,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,29,20,1.0,1.0,0.1,0.1,3.19828200340271,1.4578652381896973,1.2892646789550781,1.5495223999023438,1.3270336389541626,1.4597125053405762,1.3275190591812134,0.3768209737264306,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,30,20,1.0,1.0,0.1,0.1,3.6659204959869385,1.444967269897461,1.336226224899292,1.6261100769042969,1.4135322570800781,1.6134448051452637,1.3268020153045654,0.40739089914014537,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
