prompt_idx,layer,steer_layer,alpha_A,alpha_B,eps_A,eps_B,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,cos_tA_tB,model,vecA_path,vecB_path
5,24,20,1.0,1.0,0.1,0.1,2.1299002170562744,1.133165717124939,1.1180366277694702,1.0700609683990479,1.0887351036071777,1.2327603101730347,1.2562750577926636,0.3126526920166903,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,25,20,1.0,1.0,0.1,0.1,2.28194522857666,1.1705448627471924,1.1315319538116455,1.1214714050292969,1.0948837995529175,1.1807146072387695,1.2946410179138184,0.3026298064921558,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,26,20,1.0,1.0,0.1,0.1,2.482177972793579,1.2026071548461914,1.1723930835723877,1.1517740488052368,1.1457538604736328,1.159216046333313,1.1440808773040771,0.434800203728688,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,27,20,1.0,1.0,0.1,0.1,2.6469526290893555,1.208096981048584,1.1580560207366943,1.1797165870666504,1.1497105360031128,1.2020416259765625,1.1605124473571777,0.43316992306034763,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,28,20,1.0,1.0,0.1,0.1,2.876636028289795,1.2099732160568237,1.180578351020813,1.2051615715026855,1.1652863025665283,1.1724138259887695,1.1210646629333496,0.5881325040811329,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,29,20,1.0,1.0,0.1,0.1,3.2209596633911133,1.2578721046447754,1.224712610244751,1.3058433532714844,1.238807201385498,1.4329878091812134,1.3994174003601074,0.47451577292298425,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,30,20,1.0,1.0,0.1,0.1,3.7424604892730713,1.258795142173767,1.2624850273132324,1.3789196014404297,1.3647077083587646,1.646799921989441,1.6935880184173584,0.4696185029007789,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,31,20,1.0,1.0,0.1,0.1,5.729416847229004,0.8135453462600708,1.1370155811309814,1.1138888597488403,1.2634888887405396,2.9062881469726562,3.0302047729492188,0.5547323831805421,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,19,20,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,20,20,1.0,1.0,0.1,0.1,1.4870312213897705,1.1052628755569458,1.1046464443206787,1.1052628755569458,1.1046464443206787,1.082352876663208,1.078696608543396,0.1111276083512587,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,21,20,1.0,1.0,0.1,0.1,1.6935656070709229,1.1276686191558838,1.1391077041625977,1.0724655389785767,1.0902490615844727,1.1356539726257324,1.11997652053833,0.22347843714390206,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,22,20,1.0,1.0,0.1,0.1,1.8846352100372314,1.153913974761963,1.1356778144836426,1.0897448062896729,1.0922043323516846,1.1751585006713867,1.1610186100006104,0.2356575961961635,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,23,20,1.0,1.0,0.1,0.1,2.0488193035125732,1.1851696968078613,1.1396815776824951,1.1244993209838867,1.0991202592849731,1.2183566093444824,1.1995974779129028,0.2582751725659781,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,24,20,1.0,1.0,0.1,0.1,2.134167432785034,1.170324444770813,1.1273951530456543,1.1076939105987549,1.091672420501709,1.2130975723266602,1.1137539148330688,0.2581937195866561,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,25,20,1.0,1.0,0.1,0.1,2.2805187702178955,1.2071785926818848,1.1409718990325928,1.160189151763916,1.1027268171310425,1.2543615102767944,1.152409553527832,0.2784083160479105,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,26,20,1.0,1.0,0.1,0.1,2.4705898761749268,1.2425503730773926,1.178702473640442,1.1929552555084229,1.1565910577774048,1.2475228309631348,1.1129658222198486,0.28413128247816455,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,27,20,1.0,1.0,0.1,0.1,2.6169676780700684,1.2423930168151855,1.1717056035995483,1.2210743427276611,1.1630263328552246,1.267797827720642,1.1192631721496582,0.29735516057500805,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,28,20,1.0,1.0,0.1,0.1,2.850613832473755,1.2600924968719482,1.2183129787445068,1.2210692167282104,1.182917833328247,1.3704276084899902,1.1683902740478516,0.3374463424022894,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,29,20,1.0,1.0,0.1,0.1,3.2027597427368164,1.3327457904815674,1.2708323001861572,1.3682610988616943,1.259657621383667,1.502303957939148,1.2391607761383057,0.35441862028694954,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,30,20,1.0,1.0,0.1,0.1,3.669548988342285,1.3348747491836548,1.3102139234542847,1.437607765197754,1.3705742359161377,1.6402565240859985,1.4242541790008545,0.39169843597254184,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,31,20,1.0,1.0,0.1,0.1,5.80169153213501,0.8841607570648193,1.146161675453186,1.1950048208236694,1.2570855617523193,2.8116614818573,1.692887306213379,0.38776037522279155,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,19,20,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,20,20,1.0,1.0,0.1,0.1,1.4854918718338013,1.102935552597046,1.1046820878982544,1.102935552597046,1.1046820878982544,1.074573278427124,1.0781798362731934,0.10466231926074351,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,21,20,1.0,1.0,0.1,0.1,1.697838544845581,1.1315217018127441,1.142702579498291,1.0750943422317505,1.0948445796966553,1.10463285446167,1.103309154510498,0.19055863996126177,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,22,20,1.0,1.0,0.1,0.1,1.8839471340179443,1.1469805240631104,1.1340935230255127,1.0919841527938843,1.0956794023513794,1.1541701555252075,1.1232264041900635,0.24283354197933538,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,23,20,1.0,1.0,0.1,0.1,2.0616605281829834,1.175286054611206,1.145118236541748,1.1177823543548584,1.1092190742492676,1.2232306003570557,1.1518808603286743,0.2454446673328222,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,24,20,1.0,1.0,0.1,0.1,2.147726535797119,1.159639596939087,1.1348797082901,1.0978182554244995,1.1019742488861084,1.1803205013275146,1.148155689239502,0.2897456491600043,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,25,20,1.0,1.0,0.1,0.1,2.308187246322632,1.2038465738296509,1.1487077474594116,1.155466079711914,1.1161153316497803,1.2087030410766602,1.195084810256958,0.30577819726226685,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,26,20,1.0,1.0,0.1,0.1,2.5079071521759033,1.2334563732147217,1.1880652904510498,1.1750483512878418,1.1645814180374146,1.2294905185699463,1.2160217761993408,0.27909957045910183,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,27,20,1.0,1.0,0.1,0.1,2.67887806892395,1.2305617332458496,1.192893147468567,1.1938762664794922,1.174926996231079,1.2860107421875,1.3014920949935913,0.29422353654535044,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,28,20,1.0,1.0,0.1,0.1,2.8868515491485596,1.252851128578186,1.2190940380096436,1.213822841644287,1.1825907230377197,1.3522919416427612,1.306053638458252,0.3253242477581492,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,29,20,1.0,1.0,0.1,0.1,3.249464511871338,1.3194594383239746,1.2725777626037598,1.337343692779541,1.2499053478240967,1.4892457723617554,1.3882008790969849,0.4159237346831178,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,30,20,1.0,1.0,0.1,0.1,3.694751501083374,1.3202660083770752,1.302233099937439,1.419407844543457,1.3676791191101074,1.6300392150878906,1.5216050148010254,0.37303201736924885,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,31,20,1.0,1.0,0.1,0.1,6.108179569244385,0.8774175643920898,1.0825600624084473,1.1913217306137085,1.2151949405670166,3.1330485343933105,2.9943931102752686,0.4521595182609112,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,19,20,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,20,20,1.0,1.0,0.1,0.1,1.4862442016601562,1.1046252250671387,1.1040260791778564,1.1046252250671387,1.1040260791778564,1.0654847621917725,1.0589268207550049,0.10335953117821779,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,21,20,1.0,1.0,0.1,0.1,1.6148139238357544,1.0952399969100952,1.1218671798706055,1.0354630947113037,1.075321078300476,0.9893006086349487,0.9970239996910095,0.22855458003229567,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,22,20,1.0,1.0,0.1,0.1,1.759371280670166,1.0849249362945557,1.1370233297348022,1.009299874305725,1.103974461555481,0.990031361579895,0.9195716381072998,0.27509832681402213,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,23,20,1.0,1.0,0.1,0.1,1.8458813428878784,1.0718011856079102,1.1391727924346924,0.9872225522994995,1.1023613214492798,0.9942578077316284,0.8619979619979858,0.32119247317318256,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,24,20,1.0,1.0,0.1,0.1,1.9080919027328491,1.0544171333312988,1.1421983242034912,0.9560112357139587,1.0969551801681519,0.9738616943359375,0.8794660568237305,0.355629937538486,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,25,20,1.0,1.0,0.1,0.1,2.0134804248809814,1.0680937767028809,1.1390504837036133,0.969566285610199,1.08772611618042,0.9656298160552979,0.8268250226974487,0.3512252867222032,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,26,20,1.0,1.0,0.1,0.1,2.103215217590332,1.0673341751098633,1.1423802375793457,0.9878462553024292,1.1040067672729492,0.9812771677970886,0.9049369096755981,0.3663601078749229,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,27,20,1.0,1.0,0.1,0.1,2.199932813644409,1.0630123615264893,1.1343252658843994,0.9863312244415283,1.102634072303772,0.8923938274383545,0.9250179529190063,0.4841208822222981,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,28,20,1.0,1.0,0.1,0.1,2.357677698135376,1.0580202341079712,1.1615023612976074,0.9593064785003662,1.1201667785644531,0.9307568073272705,0.9604398012161255,0.49112660010100395,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,29,20,1.0,1.0,0.1,0.1,2.6156692504882812,1.1167709827423096,1.215082049369812,1.062949776649475,1.1938644647598267,1.0413012504577637,1.068418264389038,0.4836761931987039,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,30,20,1.0,1.0,0.1,0.1,3.0744423866271973,1.1261837482452393,1.266231656074524,1.108428716659546,1.3203229904174805,1.0050805807113647,1.1436808109283447,0.5125301770847966,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,31,20,1.0,1.0,0.1,0.1,5.723357200622559,0.7407823204994202,1.0704996585845947,1.0395426750183105,1.190670371055603,1.303283929824829,1.0252965688705444,0.5063898616705307,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,19,20,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,20,20,1.0,1.0,0.1,0.1,1.4865213632583618,1.104299783706665,1.1048476696014404,1.104299783706665,1.1048476696014404,1.0732460021972656,1.072310447692871,0.1038644161557582,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,21,20,1.0,1.0,0.1,0.1,1.6828678846359253,1.139249563217163,1.1349408626556396,1.0775141716003418,1.0889673233032227,1.042601227760315,1.0434095859527588,0.2956185260384039,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,22,20,1.0,1.0,0.1,0.1,1.8258808851242065,1.1381220817565918,1.126845359802246,1.0720137357711792,1.1004478931427002,0.9996969699859619,1.0200257301330566,0.39813187166886316,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,23,20,1.0,1.0,0.1,0.1,1.926426887512207,1.1306034326553345,1.1391392946243286,1.0567289590835571,1.1248164176940918,0.9773218035697937,1.0831706523895264,0.3064973450312747,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,24,20,1.0,1.0,0.1,0.1,2.0228347778320312,1.1044926643371582,1.1459848880767822,1.0103623867034912,1.13753080368042,1.066123127937317,1.1114709377288818,0.33848928811311835,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,25,20,1.0,1.0,0.1,0.1,2.1384830474853516,1.1203033924102783,1.1559362411499023,1.0219361782073975,1.1476035118103027,1.0945838689804077,1.1424365043640137,0.3547175997832399,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,26,20,1.0,1.0,0.1,0.1,2.2976481914520264,1.141655683517456,1.1806976795196533,1.0273401737213135,1.1782865524291992,1.1177458763122559,1.1675012111663818,0.4816916719302137,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,27,20,1.0,1.0,0.1,0.1,2.443284034729004,1.1291917562484741,1.184370756149292,1.0263845920562744,1.1841371059417725,1.2013510465621948,1.2575136423110962,0.48403812025617005,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,28,20,1.0,1.0,0.1,0.1,2.6422104835510254,1.1581003665924072,1.1820144653320312,1.068892240524292,1.1863545179367065,1.1604888439178467,1.2590842247009277,0.41026992140595986,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,29,20,1.0,1.0,0.1,0.1,2.882800340652466,1.183558702468872,1.2050046920776367,1.1547925472259521,1.228583812713623,1.182924747467041,1.3062379360198975,0.4159579379758953,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,30,20,1.0,1.0,0.1,0.1,3.347076416015625,1.1740760803222656,1.2462587356567383,1.189092993736267,1.3286387920379639,1.3428431749343872,1.4137091636657715,0.39360940962836544,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,31,20,1.0,1.0,0.1,0.1,4.758539199829102,0.7394130229949951,0.9758590459823608,1.010267734527588,1.1099295616149902,1.7163190841674805,1.7603285312652588,0.2822359708969541,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
